CommoditySitcId,SitcCode,Sitc1Code,Sitc2Code,Sitc3Code,Sitc4Code,Sitc1Desc,Sitc2Desc,Sitc3Desc,Sitc4Desc,SitcDesc
56217,56217,5,56,56200,56210,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Mineral or chemical fertilizers, nitrogenous","Mixtures of urea and ammonium nitrate fertilizer, in aqueous or ammoniacal solution"
56219,56219,5,56,56200,56210,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Mineral or chemical fertilizers, nitrogenous","Other nitrogenous fertilizers (inc mixtures, nes)"
56221,56221,5,56,56200,56220,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Mineral or chemical fertilizers, phosphatic",Basic slag (thomas slag) fertilizer
56222,56222,5,56,56200,56220,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Mineral or chemical fertilizers, phosphatic",Superphosphate fertilizer
56229,56229,5,56,56200,56220,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Mineral or chemical fertilizers, phosphatic","Mineral or chemical fertlizers, phosphatic, nes"
56231,56231,5,56,56200,56230,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Mineral or chemical fertilizers, potassic (other than crude natural potassium salts)",Potassium chloride
56232,56232,5,56,56200,56230,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Mineral or chemical fertilizers, potassic (other than crude natural potassium salts)",Potassium sulphate
56239,56239,5,56,56200,56230,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Mineral or chemical fertilizers, potassic (other than crude natural potassium salts)","Mineral or chemical fertilizers, potassic, nes"
56291,56291,5,56,56200,56290,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Fertilizers (other than of group 272), nes","Fertilizers, nes, containing the three fertilizing elements: nitrogen, phosphorus and potassium"
56292,56292,5,56,56200,56290,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Fertilizers (other than of group 272), nes","Mineral or chemical fertilizers, nes, containing the two fertilizing elements:phosphorus and potassium"
56293,56293,5,56,56200,56290,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Fertilizers (other than of group 272), nes",Diammonium hydrogenorthophosphate (diammonium phosphate)
56294,56294,5,56,56200,56290,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Fertilizers (other than of group 272), nes",Ammonium dihydrogenorthophosphate and mixtures thereof with diammonium hydrogenorthophosphate
56295,56295,5,56,56200,56290,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Fertilizers (other than of group 272), nes","Fertilizers, nes, containing the two fertilizing elements: nitrogen and phosphorus"
56296,56296,5,56,56200,56290,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Fertilizers (other than of group 272), nes","Goods of hdg 272.10, 272.20, 272.40 or 562.00, in tablets or similar forms or in packages of a gr wgt ne 10kg"
56299,56299,5,56,56200,56290,"Chemicals & related products, nes",Fertilizers (other than those of group 272),Fertilizers (other than those of group 272),"Fertilizers (other than of group 272), nes","Fertilizers, nes"
57100,57100,5,57,57100,57100,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of ethylene, in primary forms",,"Polymers of ethylene, in primary forms"
57111,57111,5,57,57100,57110,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of ethylene, in primary forms",Polyethylene in primary forms,"Polyethylene, having a specific gravity >0.94"
57112,57112,5,57,57100,57110,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of ethylene, in primary forms",Polyethylene in primary forms,"Polyethylene, having a specific gravity <0.94"
57120,57120,5,57,57100,57120,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of ethylene, in primary forms","Ethylene-vinyl acetate copolymers, in primary forms","Ethylene-vinyl acetate copolymers, in primary forms"
57190,57190,5,57,57100,57190,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of ethylene, in primary forms","Other polymers of ethylene, in primary forms","Other polymers of ethylene, in primary forms"
57200,57200,5,57,57200,57200,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of styrene, in primary forms",,"Polymers of styrene, in primary forms"
57211,57211,5,57,57200,57210,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of styrene, in primary forms","Polystyrene, in primary forms","Polystyrene, expansible, in primary forms"
57219,57219,5,57,57200,57210,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of styrene, in primary forms","Polystyrene, in primary forms","Polystyrene other than expansible, in primary forms"
57291,57291,5,57,57200,57290,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of styrene, in primary forms","Other styrene polymers, in primary forms","Styrene-acrylonitrile (san) copolymers, in primary forms"
57292,57292,5,57,57200,57290,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of styrene, in primary forms","Other styrene polymers, in primary forms","Acrylonitrile-butadiene-styrene (abs) copolymers, in primary forms"
57299,57299,5,57,57200,57290,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of styrene, in primary forms","Other styrene polymers, in primary forms","Other styrene polmers, in primary forms, nes"
57300,57300,5,57,57300,57300,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms",,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms"
57311,57311,5,57,57300,57310,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms","Polyvinyl chloride, in primary forms","Polyvinyl chloride not mixed with any other substances, in primary forms"
57312,57312,5,57,57300,57310,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms","Polyvinyl chloride, in primary forms","Other polyvinyl chloride, non-plasticized, in primary forms"
57313,57313,5,57,57300,57310,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms","Polyvinyl chloride, in primary forms","Other polyvinyl chloride, plasticized, in primary forms"
57391,57391,5,57,57300,57390,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms","Other vinyl chloride copolymers & polymers of other halogenated olefins, primary forms","Vinyl chloride-vinyl acetate copolymers, in primary forms"
57392,57392,5,57,57300,57390,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms","Other vinyl chloride copolymers & polymers of other halogenated olefins, primary forms","Other vinyl chloride copolymers, in primary forms"
57393,57393,5,57,57300,57390,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms","Other vinyl chloride copolymers & polymers of other halogenated olefins, primary forms","Vinylidene chloride polymers, in primary forms"
57394,57394,5,57,57300,57390,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms","Other vinyl chloride copolymers & polymers of other halogenated olefins, primary forms","Fluoro-polymers, in primary forms"
57399,57399,5,57,57300,57390,"Chemicals & related products, nes",Plastics in primary forms,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms","Other vinyl chloride copolymers & polymers of other halogenated olefins, primary forms","Other polymers of vinyl chloride or of other halogenated olefins, in primary forms"
57400,57400,5,57,57400,57400,"Chemicals & related products, nes",Plastics in primary forms,"Polyacetals and the like,in primary forms; polycarbonates and the like, in primary forms",,"Polyacetals and the like,in primary forms; polycarbonates and the like, in primary forms"
57411,57411,5,57,57400,57410,"Chemicals & related products, nes",Plastics in primary forms,"Polyacetals and the like,in primary forms; polycarbonates and the like, in primary forms","Polyacetals and other polyethers, in primary forms","Polyacetals, in primary forms"
57419,57419,5,57,57400,57410,"Chemicals & related products, nes",Plastics in primary forms,"Polyacetals and the like,in primary forms; polycarbonates and the like, in primary forms","Polyacetals and other polyethers, in primary forms","Other polyethers, in primary forms"
57420,57420,5,57,57400,57420,"Chemicals & related products, nes",Plastics in primary forms,"Polyacetals and the like,in primary forms; polycarbonates and the like, in primary forms","Epoxide resins, in primary forms","Epoxide resins, in primary forms"
57431,57431,5,57,57400,57430,"Chemicals & related products, nes",Plastics in primary forms,"Polyacetals and the like,in primary forms; polycarbonates and the like, in primary forms","Polycarbonates, alkyd resins and other polyesters, in primary forms","Polycarbonates, in primary forms"
